"","LakeNo","Lake_Name","Ecoregion","Latitude","Longitude","Surface.Area..km2.","Max.Depth..m.","Mean.Depth..m.","Volume..m3.","WatershedArea..km2.","Crop","Grassland","Water","Forest","Urban","year","Ammonia-nitrogen (AS N)","Calcium carbonate (AS CACO3)","Chlorophyll a","Depth, Secchi disk depth","Depth, thermocline","Dissolved oxygen (DO)","Dissolved oxygen saturation","Fixed suspended solids","Inorganic nitrogen (nitrate and nitrite) (AS N)","Kjeldahl nitrogen (AS N)","Orthophosphate (AS P)","pH","Phycocyanin","Specific conductance","Temperature, water","Total dissolved solids","Total suspended solids","Turbidity","Total Phosphorus (AS P)","Cladocera","Copepoda","Rotifera","Daphnia","Total_Zoops","ppt","springT","MicrocystinDetect","Total nitrogen","N:P ratio"
"376",75,"Little Wall Lake","47b",42.26772744,-93.63892534,1.04,4.02,1.98,2066079,0.87,13.6,18.9,57.3,2.3,8,2022,0.0733333333333333,138.936666666667,74.8333333333333,0.233333333333333,0,9.49666666666667,107.796666666667,56.6666666666667,0.236,4.07,0.0386666666666667,8.79333333333333,206.716666666667,368.8,21.6333333333333,239.633333333333,76.3333333333333,21.7,0.135333333333333,NA,NA,NA,NA,NA,NA,NA,FALSE,4.306,70.359284115859
"377",76,"Littlefield Lake","47e",41.55942085,-94.78643042,0.22,4.42,1.89,416916.24,10.85,38.7,54.9,2.3,2,2.1,2017,0.0523333333333333,132.333333333333,7.2,0.833333333333333,1.83333666666667,9.6,119,4.2,0.626666666666667,1.81333333333333,0.234266666666667,8.96666666666667,35.6666666666667,247.666666666667,25.9,161,15,20.2333333333333,0.410533333333333,18.997420445,116.070546227667,4.333669192,9.879309428,133.069162383,512.032999038696,9.87366724014282,TRUE,2.44,13.1429715013045
"378",76,"Littlefield Lake","47e",41.55942085,-94.78643042,0.22,4.42,1.89,416916.24,10.85,38.7,54.9,2.3,2,2.1,2018,0.033,125.333333333333,31.6666666666667,0.366666666666667,1e-05,5.96666666666667,70.5333333333333,7.5,0.0933333333333333,1.63,0.0978333333333333,8.3,16.3333333333333,274,23.5333333333333,178,23.3333333333333,43.9,0.271666666666667,212.5838529,26.6392796946667,2.19159008133333,212.5838529,99.692154076,400.303998947144,8.99400059382121,TRUE,1.72333333333333,14.0276557602005
"379",76,"Littlefield Lake","47e",41.55942085,-94.78643042,0.22,4.42,1.89,416916.24,10.85,38.7,54.9,2.3,2,2.1,2019,0.01375,145.616666666667,11.8766666666667,0.42,1.91667,8.94,104.91,13.7333333333333,0.406383333333333,1.47681666666667,0.0965833333333333,8.73666666666667,768.063333333333,266.786666666667,23.4333333333333,173.456666666667,28.7333333333333,32.6133333333333,0.323,122.01,158.79,0.463333333333333,178.84,281.263333333333,573.351003646851,7.79896638790766,TRUE,1.8832,12.8927656472516
"380",76,"Littlefield Lake","47e",41.55942085,-94.78643042,0.22,4.42,1.89,416916.24,10.85,38.7,54.9,2.3,2,2.1,2020,0.0360333333333333,129,59.3666666666667,0.666666666666667,2.66666666666667,6.3,78.7,14.5333333333333,0.0733333333333333,1.14333333333333,0.1231,8.5,70.5666666666667,284.333333333333,24.8666666666667,189.333333333333,20.2666666666667,10.5666666666667,0.242366666666667,25.2141276666667,400.937036333333,7.133724,20.855243,433.284888,395.693995475769,9.18693319956462,TRUE,1.21666666666667,11.1007132738325
"381",76,"Littlefield Lake","47e",41.55942085,-94.78643042,0.22,4.42,1.89,416916.24,10.85,38.7,54.9,2.3,2,2.1,2021,0.08,95.09,76.8644043333333,0.883333333333333,0.933333333333333,7.75583333333333,91.98889,4.2,0.279666666666667,2.01,0.0823333333333333,8.96680566666667,125.883076666667,214.911133333333,23.8341033333333,139.5,23.7666666666667,46.82639,0.261666666666667,NA,NA,NA,NA,NA,396.586090087891,10.049399693807,TRUE,2.28966666666667,19.3497797052338
"382",76,"Littlefield Lake","47e",41.55942085,-94.78643042,0.22,4.42,1.89,416916.24,10.85,38.7,54.9,2.3,2,2.1,2022,0.0656666666666667,111.986666666667,110.4,0.466666666666667,0.7,5.96666666666667,72.7066666666667,20.3333333333333,0.2065,1.635,0.164666666666667,8.67666666666667,240.403333333333,262.366666666667,25.2,170.566666666667,33.3333333333333,31.9666666666667,0.245666666666667,NA,NA,NA,NA,NA,NA,NA,TRUE,1.8415,16.5759205103787
"383",77,"Lost Island Lake","47b",43.17315158,-94.9013146,4.7,4.79,3.44,16264667.28,18.38,53.3,21.1,21.7,2.6,1.3,2017,0.026,178,4.2,1.23333333333333,1e-05,8.43333333333333,95.6,6.2,0.04,0.76,0.00653333333333333,8.3,5.2,401.666666666667,22,261,15,2.4,0.0361666666666667,119.002531219,65.1136848736667,46.045745094,167.97109645,230.161961186667,434.445997238159,7.89200041691462,FALSE,0.8,48.9140551514894
"384",77,"Lost Island Lake","47b",43.17315158,-94.9013146,4.7,4.79,3.44,16264667.28,18.38,53.3,21.1,21.7,2.6,1.3,2018,0.0323333333333333,147.333333333333,12.3333333333333,2.63333333333333,1e-05,8.86666666666667,107,2.06666666666667,0.04,0.723333333333333,0.0121333333333333,8.3,37,374,24.8666666666667,243.333333333333,7.5,9.3,0.0471333333333333,39.1913770723333,75.209349951,1.35347416233333,55.773655875,115.754201185667,473.037004947662,6.45900046825409,TRUE,0.763333333333333,35.8127967739711
"385",77,"Lost Island Lake","47b",43.17315158,-94.9013146,4.7,4.79,3.44,16264667.28,18.38,53.3,21.1,21.7,2.6,1.3,2019,0.00666666666666667,196.37,8.05666666666667,0.836666666666667,1e-05,9.56,108.14,4.46666666666667,0.04,0.827183333333333,0.0108,8.4,54.2866666666667,371.473333333333,21.2166666666667,241.486666666667,13.6666666666667,8.74666666666667,0.08195,22.2233333333333,40.9566666666667,2.71666666666667,17.92,65.8966666666667,605.331993579865,5.88963309923808,TRUE,0.867183333333333,23.3999069206499
"387",77,"Lost Island Lake","47b",43.17315158,-94.9013146,4.7,4.79,3.44,16264667.28,18.38,53.3,21.1,21.7,2.6,1.3,2021,0.019,118.276666666667,19.9020423333333,1.66666666666667,0,8.4375,101.366666666667,3.8,0.174666666666667,1.152,0.01,8.475,46.6968,313.031666666667,24.4574066666667,203.5,7.36666666666667,10.1866666666667,0.035,NA,NA,NA,NA,NA,293.083495140076,8.78803300857544,TRUE,1.32666666666667,83.819668397094
"388",77,"Lost Island Lake","47b",43.17315158,-94.9013146,4.7,4.79,3.44,16264667.28,18.38,53.3,21.1,21.7,2.6,1.3,2022,0.021,150.546666666667,32.5,1.1,0,8.53666666666667,97.1633333333333,12,0.138,1.245,0.0216666666666667,8.6,125.77,374.8,21.7666666666667,243.5,16.6666666666667,8.7,0.0716666666666667,NA,NA,NA,NA,NA,NA,NA,TRUE,1.383,42.6733895510716
"389",78,"Lower Gar Lake","47b",43.35226773,-95.12035042,1.03,2.1,0.94,941885.328,45.72,49.6,24.2,19.2,3.5,3.5,2017,0.0426666666666667,153.666666666667,3.86666666666667,1.03333333333333,1e-05,9.53333333333333,106.566666666667,1.73333333333333,0.04,0.916666666666667,0.0135333333333333,8.4,9.76666666666667,383.333333333333,21.4,249,6.93333333333333,4.9,0.0597666666666667,124.680819371,78.6710117863333,16.4366888013333,22.4584422945,219.788519958667,460.4850025177,7.39166704813639,TRUE,0.956666666666667,35.3959662667272
"390",78,"Lower Gar Lake","47b",43.35226773,-95.12035042,1.03,2.1,0.94,941885.328,45.72,49.6,24.2,19.2,3.5,3.5,2018,0.014,134.333333333333,26.6666666666667,0.933333333333333,0.43334,9.76666666666667,118.7,8.4,0.04,1.09,0.0104,8.5,71.3333333333333,381,25.4,247.333333333333,23.6666666666667,51.3,0.0884,30.4655610063333,106.340216979,1.60395028133333,25.6872354915,138.409728266667,461.787003278732,5.99266715844472,TRUE,1.13,28.2669105007936
"391",78,"Lower Gar Lake","47b",43.35226773,-95.12035042,1.03,2.1,0.94,941885.328,45.72,49.6,24.2,19.2,3.5,3.5,2019,0.0075,142.08,7.40333333333333,0.976666666666667,1e-05,9.21,102.61,7.66666666666667,0.04,0.846216666666667,0.0108,8.2,29.4366666666667,405.806666666667,21.0266666666667,263.733333333333,25,13.4466666666667,0.0694333333333333,37.55,35.4133333333333,0.173333333333333,16.23,73.1366666666667,649.073997497559,5.67016649246216,TRUE,0.886216666666667,28.2243574392764
"393",78,"Lower Gar Lake","47b",43.35226773,-95.12035042,1.03,2.1,0.94,941885.328,45.72,49.6,24.2,19.2,3.5,3.5,2021,0.0353333333333333,131.256666666667,18.1593923333333,0.7,0,8.44571433333333,104.750786666667,7.6,0.642333333333333,0.94,0.0213333333333333,8.505397,111.918703333333,323.831766666667,26.4462066666667,210.571433333333,11.7666666666667,8.31158633333333,0.0813333333333333,NA,NA,NA,NA,NA,320.653297424316,8.52076625823975,FALSE,1.58233333333333,43.0211059575599
"394",78,"Lower Gar Lake","47b",43.35226773,-95.12035042,1.03,2.1,0.94,941885.328,45.72,49.6,24.2,19.2,3.5,3.5,2022,0.0253333333333333,171.243333333333,18.0666666666667,0.933333333333333,0,8.93,101.87,5.16666666666667,0.12,1.4385,0.051,8.47333333333333,126.43,413.233333333333,21.7,268.633333333333,8.5,5.73333333333333,0.0586666666666667,NA,NA,NA,NA,NA,NA,NA,FALSE,1.5585,58.7445469635312
"395",79,"Lower Pine Lake","47f",42.36695432,-93.07805431,0.25,5.39,2.32,574678.332,3.39,74.8,15.2,2,6.3,1.7,2017,0.0213333333333333,133.666666666667,7.66666666666667,1,1.46667,12.9,157.266666666667,0.733333333333333,3.04666666666667,1.19666666666667,0.00493333333333333,8.83333333333333,14.7666666666667,322,25.2333333333333,209,7.93333333333333,53.7,0.0676666666666667,25.9431629756667,32.850959244,2.28591687966667,17.0423261566667,61.0800390993333,504.685005187988,8.54433373610179,FALSE,4.24333333333333,138.670643566324
"396",79,"Lower Pine Lake","47f",42.36695432,-93.07805431,0.25,5.39,2.32,574678.332,3.39,74.8,15.2,2,6.3,1.7,2018,0.0406666666666667,125.333333333333,35.3333333333333,0.966666666666667,2.6,11.6,142.3,5.73333333333333,3.16666666666667,1.54333333333333,0.0058,8.4,22,350.666666666667,25.3,227.666666666667,14.3333333333333,11.25,0.0826666666666667,54.49847007,22.7053739926667,6.06138691733333,54.49847007,46.9329176,465.157005310059,7.41233396530151,FALSE,4.71,125.991906120672
"397",79,"Lower Pine Lake","47f",42.36695432,-93.07805431,0.25,5.39,2.32,574678.332,3.39,74.8,15.2,2,6.3,1.7,2019,0.0993333333333333,130.01,13.9133333333333,0.795,1.46667,8.8,104.313333333333,4.13333333333333,1.3047,1.43295,0.0108,8.15,38.19,334.093333333333,23.6166666666667,217.136666666667,11.7333333333333,7.55,0.05365,111.583333333333,74.43,8.84,148.6,194.853333333333,671.726007461548,6.67229970296224,FALSE,2.73765,112.839294771467
"398",79,"Lower Pine Lake","47f",42.36695432,-93.07805431,0.25,5.39,2.32,574678.332,3.39,74.8,15.2,2,6.3,1.7,2020,0.115933333333333,141.666666666667,89.3,0.333333333333333,2.3,11.4333333333333,131.333333333333,19.1,2.57666666666667,1.51,0.0508,8.43333333333333,116.3,358,21.1333333333333,233,24.2,14.9,0.166566666666667,71.40093225,228.106948,1.788819,38.35702675,301.29669925,572.117994308472,8.29959980646769,FALSE,4.08666666666667,54.2541902667123
"399",79,"Lower Pine Lake","47f",42.36695432,-93.07805431,0.25,5.39,2.32,574678.332,3.39,74.8,15.2,2,6.3,1.7,2021,0.0343333333333333,109.856666666667,108.26846,0.258333333333333,2.36666666666667,7.03462966666667,83.98148,4.2,0.236,1.84666666666667,0.037,8.50990766666667,215.013366666667,277.841666666667,23.9809666666667,180.6111,23.3333333333333,29.61398,0.241666666666667,NA,NA,NA,NA,NA,318.091594696045,9.523299853007,TRUE,2.08266666666667,19.0570283331241
"400",79,"Lower Pine Lake","47f",42.36695432,-93.07805431,0.25,5.39,2.32,574678.332,3.39,74.8,15.2,2,6.3,1.7,2022,0.104666666666667,149.93,39.9333333333333,0.933333333333333,0.166666666666667,8.89,105.483333333333,8.13333333333333,2.36,1.3445,0.0466666666666667,8.37,238.746666666667,407.3,23.3,264.566666666667,16.6666666666667,6,0.122333333333333,NA,NA,NA,NA,NA,NA,NA,FALSE,3.7045,66.9633165122382
"401",80,"Manteno Park Pond","47m",41.85345366,-95.46692496,0.06,2.5,1.34,75859.02,9.17,55.4,34.6,2.7,6.3,1.1,2017,0.0356666666666667,221.666666666667,8.43333333333333,1.3,0.466673333333333,7.43333333333333,89,6.2,0.113333333333333,0.706666666666667,0.00583333333333333,8.1,5.43333333333333,460,23.8666666666667,299,10.3333333333333,8.03333333333333,0.0545,21.800592239,41.8576080193333,1.07597684366667,53.14536698,64.734177102,492.687002182007,9.2060002485911,FALSE,0.82,33.2712804803365
"402",80,"Manteno Park Pond","47m",41.85345366,-95.46692496,0.06,2.5,1.34,75859.02,9.17,55.4,34.6,2.7,6.3,1.1,2018,0.122666666666667,173.333333333333,25,1.13333333333333,0.33334,3.83333333333333,41.8333333333333,12.7333333333333,0.346666666666667,1.05333333333333,0.0469333333333333,7.43333333333333,22.3333333333333,446,20.6,290,22,5.4,0.200233333333333,206.741462693333,87.9229821963333,0.719974932333333,41.53761307,295.384419822,421.29799747467,8.50233372052511,FALSE,1.4,15.4612222771584
"403",80,"Manteno Park Pond","47m",41.85345366,-95.46692496,0.06,2.5,1.34,75859.02,9.17,55.4,34.6,2.7,6.3,1.1,2019,0.155483333333333,168.74,27.0466666666667,0.835,0.400006666666667,7.99,90.03,7.4,0.149383333333333,1.65506666666667,0.0553166666666667,7.82666666666667,22.13,410.71,21.3966666666667,266.936666666667,16,14.0633333333333,0.184733333333333,58.2,40.7633333333333,3.06333333333333,29.27,82.6266666666667,564.392996311188,7.23263303438822,FALSE,1.80445,21.5999005317674
"404",80,"Manteno Park Pond","47m",41.85345366,-95.46692496,0.06,2.5,1.34,75859.02,9.17,55.4,34.6,2.7,6.3,1.1,2020,0.00726666666666667,186.666666666667,38.5,0.733333333333333,1.3,6.55,81.6,4.1,0.346666666666667,0.98,0.0126333333333333,8.06666666666667,34.2333333333333,432.333333333333,24.0333333333333,281.333333333333,9.7,3.46666666666667,0.109866666666667,222.859490666667,217.539633666667,6.46855566666667,20.5788953333333,446.86768,418.405994415283,8.79799969991048,FALSE,1.32666666666667,26.7022608667927
"405",80,"Manteno Park Pond","47m",41.85345366,-95.46692496,0.06,2.5,1.34,75859.02,9.17,55.4,34.6,2.7,6.3,1.1,2021,0.0296666666666667,158.07,53.21711,0.883333333333333,1.03333333333333,6.655,76.25,3.8,0.375333333333333,1.09333333333333,0.0246666666666667,8.37833333333333,44.6377633333333,296.65,22.2962966666667,192.916666666667,8.83333333333333,18.585,0.114333333333333,NA,NA,NA,NA,NA,424.50509262085,9.96973323822021,FALSE,1.46866666666667,28.4055065345295
"406",80,"Manteno Park Pond","47m",41.85345366,-95.46692496,0.06,2.5,1.34,75859.02,9.17,55.4,34.6,2.7,6.3,1.1,2022,0.067,202.27,23.3666666666667,1.06666666666667,1.13333333333333,6.70333333333333,80.0666666666667,20.9666666666667,0.154,0.914,0.0386666666666667,8.1,173.83,417.233333333333,24.5333333333333,271.266666666667,143.666666666667,2,0.365333333333333,NA,NA,NA,NA,NA,NA,NA,FALSE,1.068,6.46448777696657
"407",81,"Mariposa Lake","47f",41.7772976,-92.96232511,0.07,3.2,1.52,112740.072,2.33,57.3,22.6,4.4,12.7,3,2017,0.0953333333333333,132.666666666667,15.4333333333333,1.16666666666667,0.866673333333333,10.8666666666667,125.966666666667,3.86666666666667,0.293333333333333,1.74666666666667,0.0251666666666667,9.1,50.6666666666667,284.666666666667,22.7666666666667,185.333333333333,12,43.8666666666667,0.141533333333333,108.379326181333,81.1549628233333,14.1669812416667,42.2628237366667,203.701270246333,440.943990707397,9.56100058555603,TRUE,2.04,31.8730480665057
"408",81,"Mariposa Lake","47f",41.7772976,-92.96232511,0.07,3.2,1.52,112740.072,2.33,57.3,22.6,4.4,12.7,3,2020,0.03495,116,5.7,1.7,1.9,9.6,112.45,3.7,0.06,0.415,0.0078,8.15,65.75,347.5,23.4,225.5,6.5,2,0.02085,295.819367,31.854092,9.732116,0,337.405575,506.854004383087,9.23413324356079,FALSE,0.475,50.3778600593503
"409",81,"Mariposa Lake","47f",41.7772976,-92.96232511,0.07,3.2,1.52,112740.072,2.33,57.3,22.6,4.4,12.7,3,2021,0.0146666666666667,102.373333333333,7.10741033333333,1.86666666666667,3.2,8.33583333333333,103.045,3.86666666666667,0.174333333333333,1.09333333333333,0.01,8.52183333333333,76.64442,282.14,26.0101866666667,183.4,4.8,3.0665,0.0213333333333333,NA,NA,NA,NA,NA,436.764888763428,10.3649667104085,FALSE,1.26766666666667,131.400953541087
"410",81,"Mariposa Lake","47f",41.7772976,-92.96232511,0.07,3.2,1.52,112740.072,2.33,57.3,22.6,4.4,12.7,3,2022,0.0196666666666667,120.08,27,1.5,2.68,8.46333333333333,98.5,3.6,0.12,0.716,0.023,8.26,197.803333333333,335.933333333333,23.0666666666667,218.3,4.83333333333333,1.56666666666667,0.0333333333333333,NA,NA,NA,NA,NA,NA,NA,FALSE,0.836,55.4599785821375
"411",82,"Meadow Lake","47f",41.38709234,-94.43869007,0.15,5.43,1.98,319347.972,3.17,37,45,4.5,11.3,2.2,2017,0.013,120,6.76666666666667,0.8,1e-05,10.0333333333333,125.166666666667,2.53333333333333,0.0933333333333333,1.89333333333333,0.00503333333333333,8.8,99.1,227,26.3333333333333,147.666666666667,12.3333333333333,15.8333333333333,0.137466666666667,56.246694331,37.679654795,2.526665948,55.48631457,58.9552188533333,460.542991638184,10.1756671269735,TRUE,1.98666666666667,31.9580129569412
"412",82,"Meadow Lake","47f",41.38709234,-94.43869007,0.15,5.43,1.98,319347.972,3.17,37,45,4.5,11.3,2.2,2018,0.101333333333333,102,58.3333333333333,0.833333333333333,1e-05,9.6,115.033333333333,9.16666666666667,0.08,2.12333333333333,0.00736666666666667,8.5,63.6666666666667,238,24.4666666666667,155,25.6666666666667,24.8466666666667,0.1336,19.724518775,33.6759097243333,44.92274614,18.44594573,91.7483350476667,406.972001075745,9.17366695404053,TRUE,2.20333333333333,36.4691727418298
"413",82,"Meadow Lake","47f",41.38709234,-94.43869007,0.15,5.43,1.98,319347.972,3.17,37,45,4.5,11.3,2.2,2019,0.00678333333333333,88.5,10.3333333333333,0.436666666666667,1e-05,9.44666666666667,111.77,5.4,0.16545,1.60203333333333,0.0134333333333333,8.61666666666667,1596.23333333333,203.883333333333,23.6033333333333,132.6,19.6666666666667,15.5866666666667,0.130816666666667,105.14,39.17,1.98,102.563333333333,146.29,640.390005111694,7.90113317966461,TRUE,1.76748333333333,29.8775109287538
"414",82,"Meadow Lake","47f",41.38709234,-94.43869007,0.15,5.43,1.98,319347.972,3.17,37,45,4.5,11.3,2.2,2020,0.0309666666666667,121,53.1,0.533333333333333,0.933333333333333,8.66666666666667,102.066666666667,3.86666666666667,0.133333333333333,0.82,0.0078,8.16666666666667,71.9,283.666666666667,23.1,184.333333333333,7.46666666666667,9.63333333333333,0.0867333333333333,59.65379,209.609729333333,4.16355366666667,48.95065,273.427073,434.320003032684,9.38613303502401,TRUE,0.953333333333333,24.3058551980187
"415",82,"Meadow Lake","47f",41.38709234,-94.43869007,0.15,5.43,1.98,319347.972,3.17,37,45,4.5,11.3,2.2,2021,0.0336666666666667,85.0666666666667,63.0318833333333,0.8,0.5,7.96621266666667,95.4070933333333,4.2,0.237,1.22566666666667,0.011,8.74363133333333,86.6897633333333,190.407933333333,24.4617,123.8,11.8333333333333,16.3055036666667,0.0936666666666667,NA,NA,NA,NA,NA,396.296895980835,10.3980662027995,TRUE,1.46266666666667,34.5312630923989
"416",82,"Meadow Lake","47f",41.38709234,-94.43869007,0.15,5.43,1.98,319347.972,3.17,37,45,4.5,11.3,2.2,2022,0.039,108.52,44.2333333333333,0.733333333333333,0.6,8.98666666666667,112.576666666667,6,0.1405,2.59,0.051,8.78333333333333,245.036666666667,231,26.7333333333333,150.2,10.6666666666667,12.4,0.104666666666667,NA,NA,NA,NA,NA,NA,NA,FALSE,2.7305,57.6880624746771
"417",83,"Meyers Lake","47c",42.46170994,-92.28941217,0.11,5.67,1.89,NA,5.71,57.7,25.6,2.9,6.1,7.7,2017,0.015,146.333333333333,14,1,0.43334,6.73333333333333,82.1,1.66666666666667,0.793333333333333,1.29666666666667,0.0048,8.13333333333333,35,532,24.6333333333333,346,9.66666666666667,97.7666666666667,0.0961,8.855193352,4.598281903,1.81304427366667,7.7886707,12.3147884113333,453.602001190186,8.7786668141683,FALSE,2.09,48.0922464291862
"418",83,"Meyers Lake","47c",42.46170994,-92.28941217,0.11,5.67,1.89,NA,5.71,57.7,25.6,2.9,6.1,7.7,2018,0.057,72.6666666666667,70,0.4,0.800006666666667,8.23333333333333,102.466666666667,3.33333333333333,0.06,2.3,0.0058,8,30,476.333333333333,24.7333333333333,309.333333333333,15.5333333333333,20.05,0.172633333333333,3.212030412,24.1670486136667,5.04527142266667,2.489087094,31.3536736443333,444.895997047424,7.59766707817713,FALSE,2.36,30.2300950040799
"419",83,"Meyers Lake","47c",42.46170994,-92.28941217,0.11,5.67,1.89,NA,5.71,57.7,25.6,2.9,6.1,7.7,2019,0.01135,98.1366666666667,16.7266666666667,0.433333333333333,1e-05,7.62,90.0833333333333,10.7333333333333,0.04,1.69871666666667,0.0108,8.09333333333333,47.26,422.09,23.7533333333333,274.386666666667,34,12.1666666666667,0.142433333333333,0.656666666666667,22.9,0.596666666666667,1.06,24.1533333333333,739.77799987793,7.04933297634125,TRUE,1.73871666666667,26.9941305800578
"420",83,"Meyers Lake","47c",42.46170994,-92.28941217,0.11,5.67,1.89,NA,5.71,57.7,25.6,2.9,6.1,7.7,2020,0.0324,90.6666666666667,105.4,0.533333333333333,0,8.5,96.3,5.06666666666667,0.06,1.95666666666667,0.0078,7.93333333333333,180.133333333333,396.333333333333,21.9,257.333333333333,15.2333333333333,18.2666666666667,0.145033333333333,23.469683,166.649939,17.2811063333333,17.7854456666667,207.400728333333,526.175993919373,8.76079988479614,FALSE,2.01666666666667,30.748112170398
"421",83,"Meyers Lake","47c",42.46170994,-92.28941217,0.11,5.67,1.89,NA,5.71,57.7,25.6,2.9,6.1,7.7,2021,0.107166666666667,76.5,124.08141,0.308333333333333,1.23333333333333,6.11955566666667,72.8683333333333,4.93333333333333,0.274166666666667,2,0.01,8.39833333333333,235.864766666667,331.8078,23.9601833333333,215.6611,21,20.84139,0.152333333333333,NA,NA,NA,NA,NA,407.185392379761,9.64973290761312,TRUE,2.27416666666667,33.0125832676035
"422",83,"Meyers Lake","47c",42.46170994,-92.28941217,0.11,5.67,1.89,NA,5.71,57.7,25.6,2.9,6.1,7.7,2022,0.0386666666666667,84.0366666666667,125.233333333333,0.366666666666667,0,7.9,92.32,18.3333333333333,0.225,2.16,0.051,8.43333333333333,165.323333333333,343.933333333333,23.3,223.566666666667,26.6666666666667,14.1333333333333,0.181,NA,NA,NA,NA,NA,NA,NA,TRUE,2.385,29.138149946337
"423",84,"Mill Creek Lake","47a",42.98476641,-95.67091104,0.1,4.88,3.08,314537.4,14.56,83.6,12.9,1,1.3,1.1,2017,0.261666666666667,168.333333333333,3.53333333333333,1.53333333333333,1.63333666666667,9.73333333333333,114.5,21.5333333333333,0.546666666666667,0.876666666666667,0.00853333333333333,8.8,13.7666666666667,403,22.9666666666667,261.666666666667,29.2666666666667,2.6,0.0394,32.48402508,21.5191613353333,2.50994008166667,32.48402508,34.857109777,421.791004180908,8.57633352279663,TRUE,1.42333333333333,79.884507830687
"424",84,"Mill Creek Lake","47a",42.98476641,-95.67091104,0.1,4.88,3.08,314537.4,14.56,83.6,12.9,1,1.3,1.1,2018,0.0283333333333333,130.333333333333,10.1333333333333,1.66666666666667,2.06666666666667,8.86666666666667,109.3,2.9,0.393333333333333,0.936666666666667,0.0058,8.3,18.3333333333333,359.333333333333,25.7,233.333333333333,6,12.075,0.1504,109.3851970255,30.7247481866667,2.10301481,59.7542618,105.751227680333,457.309003829956,7.55900005499522,TRUE,1.33,19.5549166905909
"425",84,"Mill Creek Lake","47a",42.98476641,-95.67091104,0.1,4.88,3.08,314537.4,14.56,83.6,12.9,1,1.3,1.1,2019,0.02225,169.82,6.69666666666667,0.861666666666667,2.46667,7.52,85.65,4.73333333333333,0.596833333333333,0.768916666666667,0.0108,8.27666666666667,53.32,398.63,22.1833333333333,259.006666666667,12.6666666666667,6.74,0.0586833333333333,51.3,50.49,0.1,94.93,84.7566666666667,574.192002534866,6.37816631793976,FALSE,1.36575,51.4645997892035
"426",84,"Mill Creek Lake","47a",42.98476641,-95.67091104,0.1,4.88,3.08,314537.4,14.56,83.6,12.9,1,1.3,1.1,2021,0.0233333333333333,123.91,37.17731,1.8,2.76666666666667,8.62783333333333,104.660566666667,4.03333333333333,0.276333333333333,1.382,0.008,8.82558333333333,51.5160633333333,335.320266666667,25.1009233333333,217.841666666667,9.43333333333333,4.7596111,0.052,NA,NA,NA,NA,NA,314.809492111206,9.42339960734049,FALSE,1.65833333333333,70.521355622555
"427",84,"Mill Creek Lake","47a",42.98476641,-95.67091104,0.1,4.88,3.08,314537.4,14.56,83.6,12.9,1,1.3,1.1,2022,0.107333333333333,145.183333333333,20.4666666666667,1.46666666666667,2.23333333333333,8,92.8033333333333,4.26666666666667,0.133,1.37,0.051,8.5,117.056666666667,430.466666666667,22.8,279.833333333333,4.33333333333333,3.3,0.0506666666666667,NA,NA,NA,NA,NA,NA,NA,FALSE,1.503,65.5977302702033
"428",85,"Mitchell Lake","47c",42.47755786,-92.31414892,0.19,17.01,3.84,741321.48,0.21,6.7,25,36.5,14.7,17,2017,0.0116666666666667,139.333333333333,6.76666666666667,0.633333333333333,2.4,9.3,113.533333333333,0.6,0.04,0.94,0.0048,8.5,28.3333333333333,336,25.1,218.333333333333,4.26666666666667,9.56666666666667,0.0491666666666667,0.9479760455,18.878257058,2.46679934166667,0,21.97704043,451.848003387451,8.69133385022481,FALSE,0.98,44.0765380021854
"429",85,"Mitchell Lake","47c",42.47755786,-92.31414892,0.19,17.01,3.84,741321.48,0.21,6.7,25,36.5,14.7,17,2018,0.0143333333333333,135,17,0.566666666666667,3.23333333333333,9.16666666666667,110.333333333333,2.73333333333333,0.04,0.813333333333333,0.0058,8.16666666666667,26.6666666666667,463.333333333333,23.9666666666667,301.333333333333,14.1666666666667,8.15,0.0613,0,2.88077320233333,7.14380014433333,0,10.0245733466667,446.15700340271,7.49033337831497,FALSE,0.853333333333333,30.782961661405
"430",85,"Mitchell Lake","47c",42.47755786,-92.31414892,0.19,17.01,3.84,741321.48,0.21,6.7,25,36.5,14.7,17,2019,0.0123833333333333,77.81,9.80333333333333,0.591666666666667,2.53333333333333,8.84666666666667,105.6,3.4,0.04,1.51616666666667,0.0108,8.73666666666667,21.7566666666667,210.496666666667,23.7633333333333,136.823333333333,18.6666666666667,13.6,0.0507666666666667,5.77333333333333,15.0566666666667,1.29,11.47,22.12,746.928001403809,6.93379994233449,FALSE,1.55616666666667,67.7843795483367
"431",85,"Mitchell Lake","47c",42.47755786,-92.31414892,0.19,17.01,3.84,741321.48,0.21,6.7,25,36.5,14.7,17,2020,0.00383333333333333,116,34.1,0.533333333333333,2.66666666666667,10.2666666666667,116.633333333333,3.23333333333333,0.06,0.646666666666667,0.0078,8.26666666666667,47,387,21.5,251.333333333333,10.9333333333333,3.06666666666667,0.0348333333333333,0,33.157614,10.7143696666667,0,43.8719836666667,535.355998039246,8.63013331095378,FALSE,0.706666666666667,44.8612877430048
